id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0979,https://www.saostar.vn/am-nhac/nam-2025-con-khung-hoang-cua-nganh-luu-dien-toan-cau-202506222310132255.html,Năm 2025: Cơn khủng hoảng của ngành lưu diễn toàn cầu,Ngành lưu diễn đang đối mặt với cuộc khủng hoảng toàn cầu chưa từng có.,Giải trí & Showbiz,2025-06-23T07:00:00.000+07:00,SaoStar,data/images/article_0979_image.png,non-clickbait
article_0980,https://www.saostar.vn/am-nhac/nu-ca-si-giai-nghe-vi-lay-chong-ty-phu-tro-lai-showbiz-sau-khi-ly-hon-202506222307392215.html,"Nữ ca sĩ giải nghệ sau khi lấy chồng siêu giàu, nay ly hôn trở lại showbiz kiếm tiền",Nữ ca sĩ khiến nhiều người bất ngờ khi xác nhận đã ly hôn chồng được vài năm nay.,Giải trí & Showbiz,2025-06-23T06:30:00.000+07:00,SaoStar,data/images/article_0980_image.png,clickbait
article_0982,https://www.saostar.vn/am-nhac/quang-hung-master-d-va-su-thanh-cong-khac-biet-trong-showbiz-viet-202506222054006724.html,Quang Hùng MasterD và sự thành công 'đi ngược' trong showbiz Việt,"Quang Hùng MasterD là nghệ sĩ Việt duy nhất trình diễn tại concert, một minh chứng cho sự thành công vang dội của anh",Giải trí & Showbiz,2025-06-22T20:54:01.539+07:00,SaoStar,data/images/article_0982_image.png,clickbait
article_0984,https://www.saostar.vn/am-nhac/dpr-ian-khien-mang-xa-hoi-day-song-sau-dem-nhac-tai-my-dinh-202506221251414822.html,DPR IAN: Cái tên khiến mạng xã hội 'dậy sóng' sau đêm nhạc tại Mỹ Đình,Sức hút của DPR IAN sau đêm diễn tại SVĐ Mỹ Đình không hề thua kém 'ông hoàng Kpop' G-Dragon.,Giải trí & Showbiz,2025-06-22T18:00:00.000+07:00,SaoStar,data/images/article_0984_image.png,clickbait
article_0985,https://www.saostar.vn/am-nhac/doan-clip-lam-ro-thai-do-gay-tranh-cai-cua-g-dragon-202506221611277928.html,Đoạn clip làm rõ thái độ gây tranh cãi của G-Dragon trong đêm nhạc Hà Nội,G-Dragon đã tạo nên một sân khấu khó quên tại sân vận động Mỹ Đình.,Giải trí & Showbiz,2025-06-22T16:15:23.310+07:00,SaoStar,data/images/article_0985_image.png,clickbait
article_0986,https://www.saostar.vn/am-nhac/loi-moi-tu-tong-thong-macron-danh-cho-cha-de-sm-lee-soo-man-202506221254555404.html,Lời mời từ Tổng thống Macron dành cho 'cha đẻ' SM Lee Soo Man,Lee Soo Man đã có cuộc gặp gỡ thú vị với Tổng thống Pháp Emmanuel Macron.,Giải trí & Showbiz,2025-06-22T15:00:00.000+07:00,SaoStar,data/images/article_0986_image.png,non-clickbait
article_0987,https://www.saostar.vn/am-nhac/nam-nhac-si-am-anh-vi-hoai-lam-202506221108021732.html,Nam nhạc sĩ ám ảnh vì Hoài Lâm,Chia sẻ của nam nhạc sĩ về Hoài Lâm nhận được nhiều sự chú ý,Giải trí & Showbiz,2025-06-22T14:00:00.000+07:00,SaoStar,data/images/article_0987_image.png,clickbait
article_0988,https://www.saostar.vn/am-nhac/xuc-dong-tam-su-ho-ngoc-ha-gui-con-trai-du-hoc-nuoc-ngoai-202506221036163088.html,Xúc động tâm sự Hồ Ngọc Hà gửi con trai du học nước ngoài,Hồ Ngọc Hà khiến nhiều người đồng cảm với vai trò làm mẹ,Giải trí & Showbiz,2025-06-22T10:45:18.028+07:00,SaoStar,data/images/article_0988_image.png,clickbait
article_0989,https://www.saostar.vn/am-nhac/nam-ca-si-viet-tung-noi-tieng-nay-hat-hoi-cho-vang-hoe-khan-gia-202506212327367206.html,"Nam ca sĩ Việt từng nổi tiếng đình đám, nay hát hội chợ vắng hoe khán giả",Nam ca sĩ khiến nhiều người ngậm ngùi trước khoảnh khắc trên sân khấu.,Giải trí & Showbiz,2025-06-22T10:06:34.256+07:00,SaoStar,data/images/article_0989_image.png,clickbait
article_0992,https://www.saostar.vn/am-nhac/kpop-nua-cuoi-2025-nhung-ong-lon-tro-lai-thi-truong-co-duoc-hoi-sinh-202506212309178132.html,"Kpop nửa cuối 2025: Những 'ông lớn' trở lại, thị trường có được hồi sinh?",Kpop nửa cuối 2025 hứa hẹn sẽ thật bùng nổ với sự trở lại của những tên tuổi hàng đầu.,Giải trí & Showbiz,2025-06-22T06:30:00.000+07:00,SaoStar,data/images/article_0992_image.png,clickbait
article_0996,https://www.saostar.vn/am-nhac/muon-van-cam-xuc-cua-phe-ve-truoc-cong-concert-co-g-dragon-202506211856021091.html,Muôn vàn cảm xúc của 'phe vé' trước cổng concert có G-Dragon,Phe vé lao đao trước giờ G-Dragon biểu diễn,Giải trí & Showbiz,2025-06-21T18:56:02.608+07:00,SaoStar,data/images/article_0996_image.png,non-clickbait
article_1002,https://www.saostar.vn/am-nhac/ngo-kien-huy-va-cu-truot-dai-sau-truyen-thai-y-202506202350334005.html,Ngô Kiến Huy cần làm gì sau 'Truyền thái y'?,Sự nghiệp âm nhạc của Ngô Kiến Huy được nhận xét là ngày một mờ nhạt sau thành công của 'Truyền thái y'.,Giải trí & Showbiz,2025-06-21T07:00:00.000+07:00,SaoStar,data/images/article_1002_image.png,clickbait
article_1003,https://www.saostar.vn/am-nhac/phuong-my-chi-vuong-tranh-cai-vi-clip-than-thiet-voi-nam-dong-nghiep-202506202334036588.html,Phương Mỹ Chi vướng tranh cãi vì clip thân thiết với nam đồng nghiệp tai tiếng,Nhiều khán giả bày tỏ sự hụt hẫng dưới bài đăng gần đây của Phương Mỹ Chi,Giải trí & Showbiz,2025-06-21T06:30:00.000+07:00,SaoStar,data/images/article_1003_image.png,clickbait
article_1005,https://www.24h.com.vn/kinh-doanh/cac-nuoc-do-xo-du-tru-vang-khi-my-tan-cong-iran-c161a1674955.html,Các nước đổ xô dự trữ vàng khi Mỹ tấn công Iran,"Thị trường tài chính toàn cầu đang bị rung chuyển bởi căng thẳng địa chính trị leo thang, đặc biệt là khi Mỹ tham gia vào chiến tranh Israel - Iran. Những diễn biến mới ảnh hưởng đáng kể đến tâm lý của các nhà đầu tư, thúc đẩy nhu cầu dự trữ tài sản trú ẩn an toàn như vàng tăng vọt.",Kinh doanh & Kinh tế,2025-06-23T08:55:35+07:00,24h,data/images/article_1005_image.png,non-clickbait
article_1006,https://www.24h.com.vn/kinh-doanh/moi-chiec-b-2-gia-hon-22-ty-usd-my-dot-chi-phi-khung-tan-cong-cac-dia-diem-hat-nhan-cua-iran-c161a1674962.html,"""Mỗi chiếc B-2 giá hơn 2,2 tỷ USD”: Mỹ ""đốt” chi phí khủng tấn công các địa điểm hạt nhân của Iran","Cuộc không kích của Mỹ vào các cơ sở hạt nhân Iran mới đây không chỉ gây chấn động vì quy mô và độ chính xác, mà còn cho thấy mức độ đầu tư khổng lồ vào công nghệ quân sự. Với chi phí hơn 2,2 tỷ USD cho mỗi chiếc B-2 và 20 triệu USD cho mỗi quả bom xuyên phá, Mỹ đang chứng minh khả năng tấn công toàn cầu từ cách xa nửa vòng trái đất.",Kinh doanh & Kinh tế,2025-06-23T14:02:00+07:00,24h,data/images/article_1006_image.png,clickbait
article_1007,https://www.24h.com.vn/kinh-doanh/loat-bat-dong-san-tri-gia-hang-tram-trieu-do-cua-cong-chua-nhac-pop-taylor-swift-c161a1674992.html,Loạt bất động sản trị giá hàng trăm triệu đô của công chúa nhạc pop Taylor Swift,"Sở hữu khối tài sản hơn 1,1 tỷ USD, Taylor Swift không chỉ là siêu sao âm nhạc mà còn là một nhà đầu tư bất động sản đáng gờm. Với 8 bất động sản trải khắp nước",Kinh doanh & Kinh tế,2025-06-23T12:00:00+07:00,24h,data/images/article_1007_image.png,clickbait
article_1009,https://www.24h.com.vn/kinh-doanh/gia-vang-hom-nay-23-6-giam-manh-ngay-dau-phien-c161a1674980.html,Giá vàng hôm nay 23-6: Giảm mạnh ngay đầu phiên,Giá vàng hôm nay giảm mạnh khi vừa mở cửa giao dịch trên thị trường quốc tế.,Kinh doanh & Kinh tế,2025-06-23T10:26:00+07:00,24h,data/images/article_1009_image.png,non-clickbait
article_1010,https://www.24h.com.vn/kinh-doanh/gia-vang-hom-nay-22-6-vang-sjc-ha-nhiet-vang-quoc-te-giam-sau-c161a1674765.html,"Giá vàng hôm nay 22-6: Vàng SJC ""hạ nhiệt"", vàng quốc tế giảm sâu","Dự báo về xu hướng tuần tới, giá vàng trở nên khó đoán theo nhiều chuyên gia phân tích.",Kinh doanh & Kinh tế,2025-06-22T10:28:00+07:00,24h,data/images/article_1010_image.png,non-clickbait
article_1011,https://www.24h.com.vn/kinh-doanh/dinh-thu-nghin-ty-cua-gia-dinh-beckham-tai-london-c161a1674819.html,Dinh thự nghìn tỷ của gia đình Beckham tại London,Đây là tổ ấm được cặp đôi mua lại vào năm 2013 trước khi chi thêm khoảng 10 triệu USD để tân trang theo mong muốn.,Kinh doanh & Kinh tế,2025-06-22T15:14:00+07:00,24h,data/images/article_1011_image.png,non-clickbait
article_1012,https://www.24h.com.vn/kinh-doanh/ngoai-ban-nuoc-hoa-huan-hoa-hong-con-kinh-doanh-nhung-gi-c161a1674254.html,"Ngoài bán nước hoa, Huấn Hoa Hồng còn kinh doanh những gì?","Huấn Hoa Hồng đang là cái tên nổi bật trên mạng xã hội khi bị hàng loạt trang fanpage “gọi tên”, lan truyền tin đồn về hoạt động kinh doanh nước hoa của anh.",Kinh doanh & Kinh tế,2025-06-20T15:39:00+07:00,24h,data/images/article_1012_image.png,clickbait
article_1013,https://www.24h.com.vn/kinh-doanh/vi-sao-gia-vang-the-gioi-duoc-du-bao-giam-manh-ve-moc-96-trieu-dong-luong-c161a1674605.html,Vì sao giá vàng thế giới được dự báo giảm mạnh về mốc 96 triệu đồng/lượng?,"Giá vàng thế giới được dự báo sẽ giảm mạnh trong nửa cuối năm 2025, xuống dưới 3.000 USD/ounce (96 triệu đồng/lượng).",Kinh doanh & Kinh tế,2025-06-22T07:00:00+07:00,24h,data/images/article_1013_image.png,clickbait
article_1014,https://www.24h.com.vn/kinh-doanh/9x-tphcm-lap-4-cong-ty-de-lua-dao-chiem-doat-hang-tram-ty-dong-cua-hang-tram-nghin-nguoi-c161a1674554.html,9X TP.HCM lập 4 công ty để lừa đảo chiếm đoạt hàng trăm tỷ đồng của hàng trăm nghìn người,"Chỉ trong thời gian ngắn, băng nhóm tội phạm của 9X TP.HCM dưới vỏ bọc là 4 công ty và các kho hàng đã lừa đảo hàng trăm nghìn người để chiếm đoạt số tiền lên tới hàng trăm tỷ đồng.",Kinh doanh & Kinh tế,2025-06-22T19:00:00+07:00,24h,data/images/article_1014_image.png,non-clickbait
article_1015,https://www.24h.com.vn/kinh-doanh/tesla-cua-elon-musk-ky-ket-thoa-thuan-xay-dung-nha-may-nang-luong-pin-quy-mo-luoi-dien-lon-nhat-trung-quoc-c161a1674438.html,Tesla của Elon Musk ký kết thỏa thuận xây dựng nhà máy năng lượng pin quy mô lưới điện lớn nhất Trung Quốc,Tesla đã ký kết thỏa thuận đầu tiên để xây dựng nhà máy năng lượng pin quy mô lưới điện tại Trung Quốc trong bối cảnh quan hệ thương mại căng thẳng giữa Bắc Kinh và Washington.,Kinh doanh & Kinh tế,2025-06-21T18:03:00+07:00,24h,data/images/article_1015_image.png,non-clickbait
article_1016,https://www.24h.com.vn/kinh-doanh/nhung-co-may-san-xuat-va-xuat-khau-vu-khi-chuc-ty-usd-cua-israel-c161a1673695.html,Những cỗ máy sản xuất và xuất khẩu vũ khí chục tỷ USD của Israel,"Israel là một trong những quốc gia xuất khẩu vũ khí hàng đầu thế giới, với ngành công nghiệp quốc phòng phát triển cao nhờ vào công nghệ tiên tiến, kinh nghiệm thực chiến và chính sách hỗ trợ xuất khẩu mạnh mẽ của chính phủ.",Kinh doanh & Kinh tế,2025-06-21T19:37:02+07:00,24h,data/images/article_1016_image.png,non-clickbait
article_1017,https://www.24h.com.vn/kinh-doanh/tro-thanh-cau-thu-dat-gia-nhat-premier-league-tien-ve-florian-wirtz-cua-liverpool-giau-the-nao-c161a1674538.html,"Trở thành cầu thủ đắt giá nhất Premier League, tiền vệ Florian Wirtz của Liverpool giàu thế nào?","Không chỉ trở thành bản hợp đồng đắt giá nhất Premier League, tiền vệ Florian Wirtz còn nhận đãi ngộ khủng tại Liverpool trong 5 năm tới.",Kinh doanh & Kinh tế,2025-06-23T05:00:00+07:00,24h,data/images/article_1017_image.png,clickbait
article_1018,https://www.24h.com.vn/kinh-doanh/noi-day-co-them-1000-trieu-phu-moi-ngay-c161a1674437.html,Nơi đây có thêm 1.000 triệu phú mỗi ngày,"Theo một báo cáo mới của UBS, trong năm 2024, Mỹ đã tiếp tục duy trì vị thế dẫn đầu thế giới với số lượng triệu phú gia tăng mạnh mẽ, đạt 23,8 triệu người.",Kinh doanh & Kinh tế,2025-06-22T12:47:00+07:00,24h,data/images/article_1018_image.png,clickbait
article_1019,https://www.24h.com.vn/kinh-doanh/toi-pham-mang-thao-tung-tam-ly-nguoi-tre-nhu-the-nao-c161a1674963.html,Tội phạm mạng thao túng tâm lý người trẻ như thế nào?,"Tin rằng bạn thân gặp tai nạn và cần tiền gấp, Thảo My, 20 tuổi tại TP HCM đã chuyển 50 triệu đồng vào tài khoản lạ chỉ sau một cuộc gọi chưa đầy ba phút.",Kinh doanh & Kinh tế,2025-06-23T11:02:00+07:00,24h,data/images/article_1019_image.png,clickbait
article_1020,https://www.24h.com.vn/kinh-doanh/the-gioi-cho-doi-phan-ung-cua-iran-dong-usd-tang-vot-c161a1674924.html,"Thế giới chờ đợi phản ứng của Iran, đồng USD tăng vọt","Cuộc không kích của Mỹ vào Iran đã thổi bùng lo ngại địa chính trị toàn cầu, khiến đồng USD tăng nhẹ và giá dầu nhảy vọt. Tuy nhiên, giới chuyên gia cảnh báo diễn biến thị trường còn phụ thuộc vào phản ứng tiếp theo của Iran – đặc biệt là khả năng chặn eo biển Hormuz, tuyến vận chuyển dầu mỏ huyết mạch toàn cầu",Kinh doanh & Kinh tế,2025-06-23T09:35:00+07:00,24h,data/images/article_1020_image.png,non-clickbait
article_1021,https://www.24h.com.vn/kinh-doanh/bitcoin-cam-dau-lao-doc-do-cang-thang-my-iran-c161a1674920.html,Bitcoin cắm đầu lao dốc do căng thẳng Mỹ - Iran,"Bitcoin đã rơi xuống mức thấp nhất kể từ tháng 5 khi căng thẳng tại Trung Đông leo thang và lo ngại lạm phát quay trở lại khiến giới đầu tư ồ ạt bán tháo tài sản số. Các đồng tiền kỹ thuật số khác như ether, Solana hay XRP cũng chịu ảnh hưởng nặng nề.",Kinh doanh & Kinh tế,2025-06-23T08:01:00+07:00,24h,data/images/article_1021_image.png,clickbait
article_1022,https://www.24h.com.vn/kinh-doanh/tu-bo-vuc-pha-san-den-de-che-streaming-lon-nhat-nhat-ban-canh-tranh-netflix-c161a1671154.html,Từ bờ vực phá sản đến đế chế streaming lớn nhất Nhật Bản cạnh tranh Netflix,"Yasuhide Uno – người từng đối mặt với món nợ khổng lồ và thất bại cay đắng – đã vực dậy công ty gia đình để biến U-Next thành đối thủ lớn nhất của Netflix tại Nhật Bản. Giờ đây, ông đặt mục tiêu doanh thu 1.000 tỷ yên và tham vọng đưa công ty thành biểu tượng quốc gia.",Kinh doanh & Kinh tế,2025-06-23T07:00:00+07:00,24h,data/images/article_1022_image.png,clickbait
article_1024,https://www.24h.com.vn/kinh-doanh/kinh-te-my-co-the-doi-mat-voi-cu-soc-chien-tranh-tu-trung-dong-c161a1674431.html,Kinh tế Mỹ có thể đối mặt với cú sốc chiến tranh từ Trung Đông,"Mỹ đang đứng trước nguy cơ đối mặt với một loạt cú sốc kinh tế, trong đó đáng lo ngại nhất là nguy cơ chiến tranh tại Trung Đông – khu vực giữ vai trò trọng yếu trong chuỗi cung ứng năng lượng toàn cầu.",Kinh doanh & Kinh tế,2025-06-22T13:46:00+07:00,24h,data/images/article_1024_image.png,clickbait
article_1029,https://www.24h.com.vn/kinh-doanh/can-ho-ap-mai-tai-toa-nha-mong-nhat-the-gioi-duoc-rao-ban-voi-gia-hon-2800-ty-dong-c161a1654379.html,"Căn hộ áp mái tại tòa nhà ""mỏng nhất thế giới"" được rao bán với giá hơn 2.800 tỷ đồng","Một căn penthouse siêu sang nằm trên tầng cao nhất của tòa nhà chọc trời mỏng nhất thế giới vừa chính thức được đưa ra thị trường. Với thiết kế xa hoa, tầm nhìn toàn cảnh New York và vị trí đắt giá trên “con đường tỷ phú”, căn hộ này đang thu hút sự chú ý mạnh mẽ từ giới thượng lưu toàn cầu.",Kinh doanh & Kinh tế,2025-04-07T05:00:00+07:00,24h,data/images/article_1029_image.png,clickbait
article_1031,https://www.24h.com.vn/kinh-doanh/ong-chu-telegram-tiet-lo-co-hon-100-nguoi-con-va-se-chia-tai-san-thua-ke-cho-tat-ca-c161a1674432.html,Ông chủ Telegram tiết lộ có hơn 100 người con và sẽ chia tài sản thừa kế cho tất cả,Pavel Durov – nhà sáng lập và Giám đốc điều hành ứng dụng nhắn tin nổi tiếng Telegram – vừa gây chú ý khi tuyên bố sẽ để lại toàn bộ khối tài sản khổng lồ của mình cho hơn 100 người con mà ông là cha ruột.,Kinh doanh & Kinh tế,2025-06-21T15:00:00+07:00,24h,data/images/article_1031_image.png,non-clickbait
article_1032,https://www.24h.com.vn/kinh-doanh/tai-san-cua-sieu-nhan-hong-kong-ly-gia-thanh-hien-con-bao-nhieu-c161a1673925.html,"Tài sản của ""siêu nhân Hong Kong” Lý Gia Thành hiện còn bao nhiêu?","Năm 2025 đánh dấu diễn biến mới trong giới siêu giàu Hong Kong: số lượng tỷ phú tiếp tục tăng, tổng tài sản cán mốc mới, đồng thời chứng kiến sự ra đi của một trong những đại diện tiêu biểu.",Kinh doanh & Kinh tế,2025-06-19T13:42:00+07:00,24h,data/images/article_1032_image.png,non-clickbait
article_1033,https://www.24h.com.vn/kinh-doanh/elon-musk-giau-nhat-the-gioi-nhung-cong-ty-van-thieu-tien-c161a1673656.html,Elon Musk giàu nhất thế giới nhưng công ty vẫn thiếu tiền,"Startup trí tuệ nhân tạo xAI của Elon Musk đang tìm cách huy động thêm 4,3 tỷ USD từ nhà đầu tư cổ phần, sau khi đã kêu gọi 5 tỷ USD từ thị trường trái phiếu. Trong khi đó, công ty đang đối mặt với cáo buộc gây ô nhiễm không khí nghiêm trọng tại Memphis.",Kinh doanh & Kinh tế,2025-06-18T16:30:00+07:00,24h,data/images/article_1033_image.png,clickbait
article_1034,https://www.24h.com.vn/kinh-doanh/truoc-khi-bi-bat-tiktoker-hai-sen-khoe-loat-xe-sang-va-don-hang-khung-co-nao-c161a1673514.html,"Trước khi bị bắt, Tiktoker Hải Sen khoe loạt xe sang và đơn hàng ""khủng” cỡ nào?","Nổi lên nhờ các video đăng tải lên mạng xã hội, chỉ trong vòng 2 năm, vợ chồng Tiktoker Hải Sen đã sở hữu hàng loạt xe sang trị giá gần chục tỷ đồng và cuộc sống như mơ khiến nhiều người bất ngờ.",Kinh doanh & Kinh tế,2025-06-17T19:00:00+07:00,24h,data/images/article_1034_image.png,clickbait
article_1041,https://www.24h.com.vn/bat-dong-san/nha-dau-tu-ky-cuu-bat-ngo-truoc-8-gia-tri-doc-ton-chi-co-tai-noble-place-tay-thang-long-c792a1674820.html,Nhà đầu tư kỳ cựu bất ngờ trước 8 giá trị độc tôn chỉ có tại Noble Place Tay Thang Long,"“Một trong những dự án thấp tầng hội tụ nhiều lợi thế hiếm có bậc nhất tại cửa ngõ phía Tây Thủ đô” – đó là nhận định chung của nhiều nhà đầu tư kỳ cựu khi nói về Noble Palace Tay Thang Long, khu đô thị hàng hiệu tiên phong ứng dụng AI của Sunshine Group.",Other,2025-06-23T12:00:00+07:00,24h,data/images/article_1041_image.png,clickbait
article_1044,https://www.24h.com.vn/kinh-doanh/thu-nhap-24-trieu-dong-gong-mua-nha-ha-noi-vo-chong-vo-mong-vi-kho-hon-thue-tro-c161a1674283.html,"Thu nhập 24 triệu đồng ""gồng"" mua nhà Hà Nội, vợ chồng ""vỡ mộng” vì khổ hơn thuê trọ","Để mua được nhà Hà Nội, ngoài mức thu nhập 24 triệu đồng/tháng, bố mẹ ở quê phải bán thêm miếng đất, cắm sổ đỏ, vay mượn ngân hàng và anh em họ hàng.",Kinh doanh & Kinh tế,2025-06-21T05:00:00+07:00,24h,data/images/article_1044_image.png,clickbait
article_1051,https://baomoi.com/xuyen-khong-o-ngoi-lang-nhieu-nha-tram-tuoi-co-vat-quy-cach-tphcm-110km-c52572499.epi,"'Xuyên không' ở ngôi làng nhiều nhà trăm tuổi, cổ vật quý, cách TPHCM 110km - Báo VietnamNet","Làng cổ Đông Hòa Hiệp thuộc xã Đông Hòa Hiệp, huyện Cái Bè, tỉnh Tiền Giang, cách trung tâm TP Mỹ Tho 46km, cách TPHCM khoảng 110km về phía Tây - Nam. Đây là điểm đến hấp dẫn nhiều du khách bởi những ngôi nhà trăm tuổi, có kiến trúc độc đáo.",Other,2025-06-23T07:00:00.000Z,Báo Mới,data/images/article_1051_image.png,non-clickbait
article_1057,https://baomoi.com/dau-chan-nguoi-giu-dat-c52572734.epi,Dấu chân người giữ đất - Báo Pháp Luật Việt Nam,"Ở cuối dải Trường Sơn, Bù Gia Mập (Bình Phước) hiện lên như một bức tranh thiên nhiên nguyên sơ mà kì vĩ. Nơi đó, tiếng bước chân người lính vẫn bền bỉ vang lên, đều đặn như nhịp thở của núi rừng. Họ không chỉ là những người lính canh giữ đường biên, mà còn là những người gieo chữ, gieo luật, gieo văn hóa và gieo cả niềm tin vào mảnh đất nơi dặm xa còn vương khói lam chiều.",Other,2025-06-23T07:26:00.000Z,Báo Mới,data/images/article_1057_image.png,clickbait
article_1073,https://baomoi.com/van-hoa-ngon-lua-thap-sang-tinh-than-dan-toc-c52572252.epi,Văn hóa - Ngọn lửa thắp sáng tinh thần dân tộc - Báo Văn hóa,"Chào mừng Đại hội Đại biểu Đảng bộ Bộ VHTTDL nhiệm kỳ 2025-2030, chương trình nghệ thuật đặc biệt 'Ánh sáng và niềm tin' sẽ diễn ra tại Nhà hát Lớn Hà Nội vào ngày 26.6. Ý tưởng xuyên suốt là làm nổi bật sự gắn kết giữa 'Ánh sáng của Đảng' và 'Niềm tin của nhân dân', trong đó văn hóa chính là cầu nối, là ngọn lửa thắp sáng tinh thần dân tộc.",Other,2025-06-23T06:14:00.000Z,Báo Mới,data/images/article_1073_image.png,clickbait
article_1074,https://baomoi.com/mo-loi-ky-uc-bang-tu-duy-hom-nay-c52572104.epi,Mở lối ký ức bằng tư duy hôm nay - Báo Văn hóa,"Giữa những nếp nhà xưa cũ và khung cảnh bình dị của làng Lai Xá, nơi từng vang bóng với nghề ảnh truyền thống, có một bảo tàng nhỏ lặng lẽ kể câu chuyện làng nghề qua từng khung hình, từng hiện vật - như một lời nhắc nhở về giá trị của văn hóa và di sản. Thế nhưng, sau những năm tháng bị lãng quên, Bảo tàng Nhiếp ảnh Lai Xá đang đứng trước ngã rẽ: Tiếp tục im lìm hay được hồi sinh bởi bàn tay và trái tim của những người trẻ yêu văn hóa?",Văn hóa & Nghệ thuật,2025-06-23T06:12:00.000Z,Báo Mới,data/images/article_1074_image.png,clickbait
article_1075,https://baomoi.com/loi-bien-xua-con-vong-c52572140.epi,Lời biển xưa còn vọng - Báo Văn hóa,"Gắn bó mật thiết với Lễ hội Cầu ngư mỗi độ xuân về của cư dân ven biển miền Trung, hát Bả trạo không chỉ là hình thức diễn xướng dân gian độc đáo mà còn là nghi thức tâm linh thiêng liêng, gửi gắm niềm tin, sự tri ân với biển cả.",Other,2025-06-23T06:12:00.000Z,Báo Mới,data/images/article_1075_image.png,clickbait
article_1076,https://baomoi.com/nguoi-tiep-lua-gia-phong-cho-cac-the-he-con-chau-c52572093.epi,Người 'tiếp lửa' gia phong cho các thế hệ con cháu - Báo Văn hóa,"Năm nay, nhân ngày giỗ lần thứ 42 của cụ Mai Khoa Kỳ, người chiến sĩ cách mạng kiên trung (quê ở thôn Giang Nam, xã Phước Hiệp, huyện Tuy Phước, Bình Định), đại gia đình lại sum họp đông đủ để dâng nén hương tưởng niệm, tri ân người ông, người cha hiền từ, mẫu mực.",Văn hóa & Nghệ thuật,2025-06-23T06:07:00.000Z,Báo Mới,data/images/article_1076_image.png,clickbait
article_1077,https://baomoi.com/hanh-trinh-giu-hon-viet-tren-tung-soi-chi-c52572103.epi,Hành trình giữ hồn Việt trên từng sợi chỉ - Báo Văn hóa,"Không cần cọ vẽ, cũng chẳng dùng đến bảng màu, nghệ nhân Khúc Văn Huynh, tên thật là Khúc Văn Diễn, người con của làng Cổ Chất (Dũng Tiến, Thường Tín, Hà Nội) đã chọn kim chỉ làm công cụ để 'họa' nên thần thái con người.",Other,2025-06-23T06:07:00.000Z,Báo Mới,data/images/article_1077_image.png,clickbait
article_1085,https://baomoi.com/cai-chet-cua-vua-cam-c52571851.epi,'Cái chết của vua câm' - Báo Hà Nội Mới,"Đọc tập truyện ngắn 'Cái chết của vua câm' của nhà văn, nhà báo Nguyễn Văn Học (NXB Văn học 2025), tôi thấy dường như nhà văn có xu hướng đi sâu vào hai mảng đề tài khá rõ nét.",Other,2025-06-23T05:17:00.000Z,Báo Mới,data/images/article_1085_image.png,clickbait
article_1096,https://baomoi.com/lam-bao-mat-tran-c52571463.epi,Làm báo Mặt trận - Báo Đại Đoàn Kết,"Khi tôi gọi điện thoại, NSND Như Quỳnh – diễn viên điện ảnh nổi tiếng hẹn trả lời phỏng vấn ở quán café của gia đình ở phố Bát Đàn.",Other,2025-06-23T04:50:00.000Z,Báo Mới,data/images/article_1096_image.png,clickbait
article_1117,https://vnexpress.net/bo-xay-dung-yeu-cau-vicem-hoan-thien-thap-nghin-ty-dap-chieu-chuc-nam-4904417.html,Bộ Xây dựng yêu cầu Vicem hoàn thiện tháp nghìn tỷ 'đắp chiếu' chục năm,"Tổng công ty Xi măng Việt Nam (Vicem) cần tập trung triển khai đầu tư, hoàn thiện tòa nhà 31 tầng ở Cầu Giấy sau chục năm bỏ hoang.",Other,2025-06-21T12:45:00+07:00,VnExpress,data/images/article_1117_image.png,clickbait
article_1131,https://vnexpress.net/dia-oc-da-nang-nong-nho-ha-tang-ty-usd-4885913.html,Địa ốc Đà Nẵng 'nóng' nhờ hạ tầng tỷ USD,"Kế hoạch nâng cấp cảng biển, hàng không, giao thông cùng hạ tầng kinh tế giúp Đà Nẵng định hình diện mạo đô thị hiện đại, mở ra cơ hội phát triển cho thị trường nhà ở.",Other,2025-06-19T11:00:00+07:00,VnExpress,data/images/article_1131_image.png,clickbait
article_1164,https://vnexpress.net/dua-mo-moi-khach-san-ven-bien-4897541.html,Đua mở mới khách sạn ven biển,"Du lịch biển sôi động giúp bất động sản nghỉ dưỡng khởi sắc, thu hút các ông lớn vận hành khách sạn chạy đua mở cơ sở mới.",Other,2025-06-15T01:17:00+07:00,VnExpress,data/images/article_1164_image.png,clickbait
article_1167,https://vnexpress.net/nha-65-m2-coi-mo-cho-gia-chu-doc-than-4898657.html,Nhà 65 m2 'cởi mở' cho gia chủ độc thân,"BrazilKhông gian chức năng được cải tạo nhằm đáp ứng trọn vẹn nhu cầu sinh hoạt, tập yoga và đón tiếp bạn bè ghé chơi của nữ chủ nhà.",Other,2025-06-14T07:43:00+07:00,VnExpress,data/images/article_1167_image.png,clickbait
